credit_card_number,credit_card_provider,transaction_type,event_ts,transaction_currency,transaction_amount
4252066410031239457,JCB 16 digit,purchase,2024-03-16T15:21:00.000Z,COP,169651
4342357369919,VISA 19 digit,purchase,2024-01-24T16:23:00.000Z,BRL,146519
3560675882509040,VISA 16 digit,purchase,2024-03-06T11:14:00.000Z,COP,131843
3500210442452805,Diners Club / Carte Blanche,purchase,2024-02-12T07:48:00.000Z,COP,133352
349166887044013,Discover,purchase,2024-02-05T05:44:00.000Z,ARS,189940
3513864791295325,Discover,purchase,2024-03-16T15:42:00.000Z,COP,147537
6572941883310211,Discover,purchase,2024-02-15T17:14:00.000Z,USD,78754
4167072215133927,VISA 13 digit,purchase,2024-01-30T22:35:00.000Z,USD,151459
676175888111,Maestro,purchase,2024-01-25T00:05:00.000Z,USD,123258
3583171627058199,VISA 19 digit,purchase,2024-03-25T20:16:00.000Z,BRL,229828
676362474030,JCB 16 digit,cash_advance,2024-02-28T19:32:00.000Z,COP,91852
4440361096419,VISA 16 digit,purchase,2024-02-11T16:10:00.000Z,USD,147426
2581476111147356,VISA 16 digit,purchase,2024-01-13T21:03:00.000Z,COP,145030
3551803432424582,Discover,purchase,2024-01-07T17:25:00.000Z,USD,83349
4512171927665119,VISA 16 digit,purchase,2024-02-29T21:27:00.000Z,USD,131922
6579809097568747,JCB 16 digit,cash_advance,2024-03-17T18:17:00.000Z,USD,133771
5277877766641860,Diners Club / Carte Blanche,purchase,2024-02-10T16:26:00.000Z,USD,103600
3523421431432756,Maestro,cash_advance,2024-01-06T07:59:00.000Z,COP,115209
6529756466969389,JCB 15 digit,purchase,2024-02-23T05:47:00.000Z,BRL,241369
3571862732853367,Maestro,purchase,2024-03-04T01:15:00.000Z,ARS,129254
4910958948255,VISA 13 digit,cash_advance,2024-02-07T16:06:00.000Z,USD,132820
4130162431887,Diners Club / Carte Blanche,purchase,2024-02-23T00:31:00.000Z,USD,130957
4029958121007833,Discover,purchase,2024-01-06T05:45:00.000Z,COP,123336
676284925218,American Express,purchase,2024-03-20T09:44:00.000Z,MEX,66625
4570728745821700,VISA 16 digit,purchase,2024-02-20T21:32:00.000Z,COP,162020
3516606842858727,Diners Club / Carte Blanche,purchase,2024-02-28T01:07:00.000Z,COP,151287
676220693904,Diners Club / Carte Blanche,purchase,2024-01-10T19:15:00.000Z,USD,173095
4699129140879563588,American Express,purchase,2024-03-05T16:51:00.000Z,USD,164987
3503944168652274,Maestro,cash_advance,2024-01-18T10:56:00.000Z,USD,139344
4220824455919,VISA 16 digit,purchase,2024-03-01T08:16:00.000Z,MEX,102445
6011379664954908,Discover,purchase,2024-02-17T14:49:00.000Z,COP,153407
213100926455925,VISA 16 digit,purchase,2024-02-26T11:15:00.000Z,COP,123797
3549573508313770,VISA 19 digit,purchase,2024-03-27T00:03:00.000Z,COP,187263
340437068716888,Maestro,cash_advance,2024-02-04T03:17:00.000Z,USD,184173
4961092115731,VISA 19 digit,purchase,2024-03-03T06:13:00.000Z,MEX,175668
30446734323354,Diners Club / Carte Blanche,purchase,2024-02-29T11:08:00.000Z,COP,174522
4424123803788165,VISA 16 digit,purchase,2024-01-27T06:39:00.000Z,COP,181558
180016878541265,VISA 16 digit,purchase,2024-01-02T13:45:00.000Z,USD,190351
3579952728257780,VISA 19 digit,purchase,2024-03-15T02:55:00.000Z,COP,121741
4927652858325,VISA 16 digit,purchase,2024-01-14T02:56:00.000Z,MEX,180616
6011107514972972,Maestro,purchase,2024-02-06T00:19:00.000Z,COP,122203
3529498571025412,JCB 16 digit,purchase,2024-01-28T20:53:00.000Z,BRL,112381
4695359280411929,Discover,purchase,2024-01-30T04:09:00.000Z,USD,201045
30285353220313,VISA 16 digit,purchase,2024-03-19T21:31:00.000Z,USD,163906
4746817041518943,VISA 19 digit,purchase,2024-02-15T15:45:00.000Z,USD,126111
4227370266340153,VISA 19 digit,purchase,2024-03-01T22:52:00.000Z,USD,186228
4011974266090105398,Mastercard,purchase,2024-03-09T05:59:00.000Z,COP,136646
4716221154946999,JCB 16 digit,purchase,2024-01-24T04:00:00.000Z,COP,163020
4382009683417241,Maestro,purchase,2024-03-14T00:18:00.000Z,MEX,70816
345104124200712,JCB 16 digit,purchase,2024-02-01T13:10:00.000Z,USD,143007
3539076613519226,VISA 16 digit,purchase,2024-01-31T11:41:00.000Z,COP,78256
3531599405932214,Maestro,purchase,2024-02-21T15:26:00.000Z,COP,181932
2223272607322429,VISA 16 digit,purchase,2024-01-13T22:05:00.000Z,USD,185759
4477928660008598,Diners Club / Carte Blanche,purchase,2024-01-22T08:24:00.000Z,USD,79164
180040799404239,VISA 16 digit,purchase,2024-02-06T02:28:00.000Z,USD,80983
3587835896781907,JCB 16 digit,purchase,2024-03-01T10:40:00.000Z,COP,200631
180028147485208,Mastercard,purchase,2024-02-08T03:20:00.000Z,ARS,155555
4563775175931,Diners Club / Carte Blanche,purchase,2024-02-04T10:54:00.000Z,USD,92957
675975381988,JCB 16 digit,purchase,2024-02-25T00:47:00.000Z,COP,169049
4511120795816073,Discover,purchase,2024-01-01T11:43:00.000Z,ARS,150570
639067616842,JCB 16 digit,purchase,2024-03-31T00:32:00.000Z,COP,192748
180099938216805,JCB 16 digit,purchase,2024-02-19T09:08:00.000Z,COP,131098
3575152286474083,Discover,purchase,2024-01-21T22:18:00.000Z,COP,132324
30494923363674,VISA 19 digit,purchase,2024-03-28T22:09:00.000Z,ARS,171131
4647927164018285112,JCB 16 digit,purchase,2024-03-21T22:53:00.000Z,COP,162979
4412371695277607,JCB 16 digit,purchase,2024-02-19T12:40:00.000Z,COP,176666
4780360172503649976,Maestro,purchase,2024-03-24T19:22:00.000Z,BRL,172812
213100773629093,JCB 16 digit,purchase,2024-01-22T22:46:00.000Z,USD,160291
4533218698671790504,VISA 19 digit,purchase,2024-02-09T20:32:00.000Z,USD,152885
501891368224,JCB 16 digit,purchase,2024-01-30T21:42:00.000Z,COP,112110
213136864866202,JCB 16 digit,purchase,2024-01-03T21:19:00.000Z,MEX,151375
4649009435754155,JCB 15 digit,purchase,2024-03-17T17:55:00.000Z,BRL,132106
346807763131068,VISA 16 digit,purchase,2024-03-05T09:42:00.000Z,COP,127678
373290889732414,VISA 16 digit,purchase,2024-02-09T14:53:00.000Z,COP,97201
3588931577035454,American Express,purchase,2024-02-05T19:41:00.000Z,ARS,126095
4130000589120430,Maestro,purchase,2024-03-23T15:16:00.000Z,BRL,97034
4249333675460248,VISA 13 digit,purchase,2024-03-03T21:18:00.000Z,MEX,194422
3507821976712332,Maestro,purchase,2024-03-22T00:45:00.000Z,COP,64521
4667391103821169688,American Express,purchase,2024-02-17T18:37:00.000Z,ARS,144209
4555132684203724,Maestro,purchase,2024-01-02T00:22:00.000Z,USD,182322
3599373585481049,VISA 16 digit,purchase,2024-03-23T10:16:00.000Z,USD,147939
4628787621050473871,VISA 16 digit,cash_advance,2024-02-21T15:38:00.000Z,USD,90099
3570285712662833,Maestro,purchase,2024-03-16T20:18:00.000Z,USD,188170
3596895708784191,American Express,purchase,2024-03-13T06:54:00.000Z,USD,150840
3567138526206500,Maestro,purchase,2024-01-18T10:34:00.000Z,MEX,145056
586834429860,VISA 16 digit,purchase,2024-01-28T12:13:00.000Z,COP,135701
4320879482067144366,JCB 16 digit,purchase,2024-02-03T01:37:00.000Z,USD,146442
586606748356,JCB 15 digit,purchase,2024-01-06T11:09:00.000Z,BRL,125718
213141453296860,JCB 16 digit,purchase,2024-01-23T18:07:00.000Z,COP,133457
370732942551409,JCB 15 digit,cash_advance,2024-01-29T19:37:00.000Z,COP,123499
6011694605226798,Maestro,purchase,2024-03-01T20:43:00.000Z,USD,126357
6011042036854640,JCB 16 digit,purchase,2024-01-25T03:59:00.000Z,USD,169608
4746109542245310755,American Express,purchase,2024-02-26T18:37:00.000Z,BRL,87020
213172642726038,American Express,purchase,2024-03-01T18:02:00.000Z,COP,152920
2255032743137029,Maestro,purchase,2024-01-13T23:49:00.000Z,COP,116626
4786678116138004,Mastercard,purchase,2024-02-01T09:20:00.000Z,USD,167864
4818845968099,JCB 16 digit,purchase,2024-01-25T18:07:00.000Z,COP,187852
6503462634701610,Discover,purchase,2024-01-26T23:49:00.000Z,USD,145798
3533898874911073,Discover,purchase,2024-03-06T07:28:00.000Z,USD,143910
3531608332225962,JCB 15 digit,purchase,2024-03-09T18:16:00.000Z,USD,110405
4889348194596111,Diners Club / Carte Blanche,cash_advance,2024-03-31T21:11:00.000Z,ARS,136715
4101636692260442,VISA 16 digit,purchase,2024-02-16T15:55:00.000Z,COP,120430
36487779550273,VISA 16 digit,purchase,2024-02-21T07:42:00.000Z,USD,183021
180038783611199,JCB 16 digit,purchase,2024-03-30T12:46:00.000Z,BRL,123636
347713719686172,Mastercard,purchase,2024-01-31T01:07:00.000Z,ARS,222246
213159827803732,Discover,purchase,2024-02-23T03:17:00.000Z,USD,171078
4858614250311,Discover,purchase,2024-01-29T17:02:00.000Z,COP,73600
6556087628381396,Discover,purchase,2024-03-02T07:38:00.000Z,USD,133791
180010789164457,VISA 16 digit,purchase,2024-03-25T06:25:00.000Z,MEX,91357
345164474831300,Mastercard,purchase,2024-03-30T06:49:00.000Z,USD,155646
5437311319180322,American Express,purchase,2024-02-10T16:59:00.000Z,COP,152047
2228580857149473,Discover,purchase,2024-03-17T07:04:00.000Z,COP,156913
2720871567687958,American Express,purchase,2024-03-18T16:04:00.000Z,ARS,161621
5383440874154663,JCB 16 digit,cash_advance,2024-01-17T20:22:00.000Z,ARS,180316
3527275251822066,VISA 13 digit,purchase,2024-02-28T11:07:00.000Z,COP,104839
4925001810809425536,American Express,purchase,2024-02-20T10:40:00.000Z,ARS,177023
4405544694885,Mastercard,purchase,2024-03-18T21:54:00.000Z,COP,83550
6562562930550344,VISA 19 digit,purchase,2024-03-30T04:39:00.000Z,COP,177040
3526088492680289,Mastercard,purchase,2024-02-19T08:43:00.000Z,USD,149711
3536274959140318,Diners Club / Carte Blanche,purchase,2024-03-31T11:48:00.000Z,USD,174794
3556849904809565,Maestro,purchase,2024-01-30T20:24:00.000Z,BRL,167538
180091663373406,VISA 19 digit,purchase,2024-01-17T06:49:00.000Z,MEX,122188
6011720866043349,VISA 13 digit,purchase,2024-01-06T16:19:00.000Z,MEX,188780
676309301163,VISA 13 digit,purchase,2024-01-29T10:28:00.000Z,COP,185026
3569697173122276,JCB 16 digit,purchase,2024-01-18T14:35:00.000Z,COP,137658
3510321249326866,Diners Club / Carte Blanche,purchase,2024-02-27T01:53:00.000Z,COP,192078
3508925059679224,JCB 15 digit,purchase,2024-03-01T19:54:00.000Z,USD,110389
4464330656816760742,VISA 13 digit,purchase,2024-03-30T23:01:00.000Z,USD,163144
3569298405504538,JCB 15 digit,purchase,2024-03-16T17:10:00.000Z,COP,151121
4061469832335437354,Mastercard,purchase,2024-01-19T18:42:00.000Z,USD,128360
4337085440263454,Discover,purchase,2024-02-22T06:55:00.000Z,USD,148522
213184292132987,American Express,purchase,2024-03-16T05:28:00.000Z,COP,129359
3545360335269696,Diners Club / Carte Blanche,purchase,2024-01-13T12:09:00.000Z,MEX,213771
3591524271151092,Maestro,purchase,2024-02-19T11:10:00.000Z,COP,75716
30269229407890,JCB 16 digit,purchase,2024-02-11T03:43:00.000Z,USD,164988
676155764175,Discover,purchase,2024-01-12T21:58:00.000Z,USD,184148
3566176847916432,VISA 16 digit,purchase,2024-01-20T03:39:00.000Z,COP,199362
2384181399806389,VISA 16 digit,purchase,2024-03-18T10:53:00.000Z,ARS,147880
348404826282373,JCB 16 digit,purchase,2024-02-18T08:43:00.000Z,COP,167670
6569816980206956,JCB 16 digit,purchase,2024-03-20T02:04:00.000Z,COP,132339
3502576181467982,VISA 19 digit,purchase,2024-01-30T03:36:00.000Z,USD,138013
213135528135822,JCB 16 digit,purchase,2024-01-06T21:30:00.000Z,COP,148070
349113782851100,Discover,purchase,2024-02-27T17:25:00.000Z,BRL,121125
180023063152056,JCB 16 digit,purchase,2024-03-18T08:21:00.000Z,ARS,161243
379986118462897,VISA 13 digit,purchase,2024-03-28T07:54:00.000Z,USD,89579
6011085308111991,Maestro,purchase,2024-01-23T20:57:00.000Z,COP,199606
180051205878817,Maestro,purchase,2024-02-03T23:04:00.000Z,BRL,155681
2239378411131773,JCB 16 digit,purchase,2024-02-21T21:10:00.000Z,COP,216401
4044720655554072,Mastercard,purchase,2024-01-15T11:04:00.000Z,USD,145508
4735499834399063,JCB 16 digit,purchase,2024-03-21T00:34:00.000Z,ARS,163047
2713312603900898,VISA 13 digit,purchase,2024-02-19T07:15:00.000Z,COP,144151
30559682318760,Mastercard,purchase,2024-02-02T16:11:00.000Z,COP,174752
4739161751839432,JCB 16 digit,purchase,2024-02-13T16:50:00.000Z,MEX,299999
3598212641370344,American Express,purchase,2024-02-11T22:27:00.000Z,USD,92280
4558082700546,Mastercard,purchase,2024-02-15T10:49:00.000Z,COP,143161
4160883908789320789,Mastercard,purchase,2024-01-25T01:27:00.000Z,COP,177353
30158774777759,VISA 19 digit,cash_advance,2024-01-23T15:15:00.000Z,USD,149942
3518186954710527,Diners Club / Carte Blanche,purchase,2024-03-20T11:33:00.000Z,COP,104930
375676348365382,VISA 16 digit,purchase,2024-03-08T04:27:00.000Z,MEX,118020
587913508517,American Express,purchase,2024-03-19T16:34:00.000Z,MEX,146647
4473108111851581,Discover,cash_advance,2024-02-08T11:49:00.000Z,USD,212035
4391282074255856380,Diners Club / Carte Blanche,purchase,2024-02-07T05:28:00.000Z,ARS,104483
3560715945514213,VISA 16 digit,purchase,2024-01-02T17:42:00.000Z,COP,95619
6533740691790038,VISA 16 digit,purchase,2024-01-18T12:55:00.000Z,COP,192092
30445020265790,VISA 16 digit,purchase,2024-03-15T06:36:00.000Z,USD,126736
6011032810110939,JCB 15 digit,purchase,2024-03-22T05:22:00.000Z,COP,179511
4660564619440,VISA 16 digit,purchase,2024-02-28T01:05:00.000Z,COP,127967
30559287387160,American Express,purchase,2024-02-11T12:25:00.000Z,COP,154603
4337335155776806,JCB 16 digit,purchase,2024-02-12T02:20:00.000Z,MEX,164424
2248620895234618,JCB 16 digit,purchase,2024-03-20T04:53:00.000Z,COP,155596
180027790025840,JCB 16 digit,purchase,2024-01-16T01:04:00.000Z,COP,120664
4384262737135081,Mastercard,purchase,2024-01-06T07:02:00.000Z,BRL,194931
4214405244552,Maestro,purchase,2024-02-11T09:13:00.000Z,USD,98862
4958369465625,VISA 16 digit,cash_advance,2024-01-28T06:27:00.000Z,COP,165745
4696834511495772658,Mastercard,cash_advance,2024-03-03T23:28:00.000Z,USD,95821
5473483028514144,Discover,purchase,2024-01-28T10:41:00.000Z,COP,162377
345509828903470,Discover,purchase,2024-03-30T00:34:00.000Z,USD,207279
3574262851938502,American Express,purchase,2024-01-30T22:21:00.000Z,COP,170302
4418407818659166,JCB 15 digit,purchase,2024-03-01T21:34:00.000Z,COP,177594
4706257766905,JCB 15 digit,purchase,2024-01-06T06:16:00.000Z,USD,70599
3528526489436841,VISA 13 digit,purchase,2024-03-24T07:06:00.000Z,COP,190692
4113900536275115,Diners Club / Carte Blanche,purchase,2024-02-12T13:35:00.000Z,COP,151084
180003506970090,Diners Club / Carte Blanche,purchase,2024-02-21T08:39:00.000Z,COP,171507
4712234441270068885,Maestro,purchase,2024-02-10T05:54:00.000Z,MEX,168263
180095503649057,JCB 16 digit,purchase,2024-01-16T09:14:00.000Z,USD,151149
6564340007422152,VISA 16 digit,cash_advance,2024-01-22T03:52:00.000Z,MEX,153570
2272377492830426,American Express,purchase,2024-03-28T09:20:00.000Z,MEX,134689
213111587448117,Mastercard,purchase,2024-03-28T16:27:00.000Z,USD,141009
3567811369433668,Maestro,purchase,2024-01-09T02:57:00.000Z,USD,137647
180026762516364,JCB 15 digit,purchase,2024-03-29T19:59:00.000Z,MEX,147428
4751122181529010568,American Express,purchase,2024-01-05T06:45:00.000Z,COP,121843
3560272533010527,VISA 16 digit,purchase,2024-01-14T08:32:00.000Z,COP,91765
4673802797438507510,Maestro,purchase,2024-02-17T22:23:00.000Z,MEX,182336
6011163260188818,JCB 16 digit,cash_advance,2024-01-10T03:06:00.000Z,COP,192180
2252077088228886,JCB 15 digit,purchase,2024-03-25T05:07:00.000Z,BRL,175602
4303044655078,VISA 16 digit,purchase,2024-01-06T08:19:00.000Z,MEX,116923
36866069188813,VISA 13 digit,purchase,2024-03-05T17:45:00.000Z,USD,93776
4272495260191195554,VISA 13 digit,purchase,2024-03-30T08:21:00.000Z,USD,98280
4798357833305,Diners Club / Carte Blanche,purchase,2024-02-02T20:56:00.000Z,MEX,80271
4984879651397,American Express,purchase,2024-03-14T03:16:00.000Z,COP,142442
6011008619960427,VISA 16 digit,purchase,2024-02-15T17:05:00.000Z,USD,173402
6533270401070372,Discover,purchase,2024-03-06T21:43:00.000Z,ARS,130985
4572661690389738,JCB 16 digit,purchase,2024-02-08T10:31:00.000Z,USD,142148
4509127597058,VISA 16 digit,purchase,2024-02-17T00:39:00.000Z,BRL,143140
4242280146261,Diners Club / Carte Blanche,purchase,2024-02-22T22:49:00.000Z,ARS,137657
4174345110067,JCB 16 digit,purchase,2024-02-15T13:10:00.000Z,USD,160476
4198197728615204457,VISA 19 digit,purchase,2024-02-14T12:37:00.000Z,BRL,161162
370819508435638,VISA 16 digit,purchase,2024-02-20T19:14:00.000Z,USD,269123
4941294672010,Maestro,purchase,2024-03-21T18:42:00.000Z,BRL,185083
676313329515,JCB 16 digit,purchase,2024-03-23T07:17:00.000Z,MEX,164549
060415400369,VISA 19 digit,purchase,2024-03-04T01:04:00.000Z,USD,183683
6576071234443275,VISA 19 digit,cash_advance,2024-01-25T23:10:00.000Z,MEX,61587
4184110991195,Diners Club / Carte Blanche,purchase,2024-01-26T09:46:00.000Z,USD,140724
38489863079084,JCB 16 digit,purchase,2024-01-25T02:07:00.000Z,COP,121136
2237974777303337,JCB 15 digit,purchase,2024-03-26T20:15:00.000Z,COP,174636
4527694622310544,Diners Club / Carte Blanche,purchase,2024-01-26T05:11:00.000Z,COP,188999
30026099845256,Diners Club / Carte Blanche,purchase,2024-01-30T10:48:00.000Z,COP,161201
348995364486946,VISA 16 digit,purchase,2024-03-02T21:13:00.000Z,MEX,170507
3596177569915358,VISA 16 digit,purchase,2024-03-02T19:37:00.000Z,COP,133222
379458696396863,VISA 13 digit,cash_advance,2024-02-03T05:32:00.000Z,MEX,176421
4790981691381,Discover,purchase,2024-03-02T12:20:00.000Z,USD,147314
4988573695851992,Diners Club / Carte Blanche,purchase,2024-03-27T19:44:00.000Z,COP,245909
30160274109350,JCB 16 digit,purchase,2024-01-06T11:01:00.000Z,BRL,177434
3503901237892893,VISA 16 digit,purchase,2024-02-17T13:32:00.000Z,USD,171038
4581387659134,JCB 16 digit,purchase,2024-01-26T22:28:00.000Z,COP,105861
348858631307669,Maestro,purchase,2024-03-13T10:05:00.000Z,ARS,164169
3573649177050890,VISA 16 digit,purchase,2024-03-06T18:55:00.000Z,COP,129736
4643026398209,Maestro,purchase,2024-03-07T00:15:00.000Z,COP,171714
4352352593588727,VISA 13 digit,purchase,2024-03-07T13:21:00.000Z,MEX,182543
4403157797021063,JCB 16 digit,purchase,2024-01-26T02:13:00.000Z,COP,118612
3580596050220465,Maestro,purchase,2024-01-11T03:11:00.000Z,USD,182937
6560657042382842,VISA 19 digit,purchase,2024-03-14T10:44:00.000Z,USD,176812
180094214587979,JCB 16 digit,purchase,2024-01-04T06:26:00.000Z,USD,151938
676239980169,Mastercard,purchase,2024-02-10T07:58:00.000Z,ARS,145542
4256205216312617367,VISA 16 digit,purchase,2024-02-10T10:53:00.000Z,ARS,186799
4603967773067,VISA 16 digit,purchase,2024-01-11T01:32:00.000Z,COP,96872
371946039876102,VISA 16 digit,purchase,2024-03-30T11:38:00.000Z,COP,187072
30570273028569,Maestro,purchase,2024-01-04T11:27:00.000Z,USD,237614
4527248593516603,Mastercard,purchase,2024-01-13T15:54:00.000Z,COP,147454
6553359982554790,VISA 16 digit,purchase,2024-03-05T21:12:00.000Z,COP,111090
4008877593833855946,Mastercard,purchase,2024-02-11T20:52:00.000Z,COP,214249
4660623698586427911,Discover,purchase,2024-03-09T07:36:00.000Z,USD,228012
4335294033465,Mastercard,purchase,2024-02-02T04:06:00.000Z,USD,182779
4475050286829935,JCB 16 digit,cash_advance,2024-01-01T08:39:00.000Z,ARS,165818
38151907249574,VISA 16 digit,purchase,2024-03-01T05:13:00.000Z,ARS,112569
6580355919426703,VISA 16 digit,purchase,2024-01-23T10:43:00.000Z,ARS,74900
4373368486419898030,VISA 16 digit,cash_advance,2024-03-04T11:51:00.000Z,MEX,67801
4504205672371471,American Express,purchase,2024-03-15T12:24:00.000Z,USD,209506
2233030922180726,JCB 16 digit,purchase,2024-02-06T06:32:00.000Z,COP,170203
371141645251227,VISA 13 digit,purchase,2024-03-13T12:59:00.000Z,COP,107966
38385574003688,VISA 16 digit,purchase,2024-02-07T14:17:00.000Z,COP,87062
377503537795740,American Express,purchase,2024-03-06T16:58:00.000Z,COP,179028
2267874637997646,Diners Club / Carte Blanche,purchase,2024-01-16T13:12:00.000Z,COP,173499
4552361316884,Discover,purchase,2024-03-06T23:26:00.000Z,ARS,91507
503856289114,VISA 19 digit,purchase,2024-02-01T10:57:00.000Z,COP,179988
4477208438800,American Express,purchase,2024-02-27T01:43:00.000Z,COP,128497
213122956394899,VISA 16 digit,purchase,2024-03-14T22:21:00.000Z,ARS,139563
4892552512245066420,American Express,purchase,2024-01-10T19:55:00.000Z,COP,124546
3500373031764681,VISA 13 digit,purchase,2024-01-17T22:21:00.000Z,BRL,140516
3521172575770053,American Express,cash_advance,2024-02-23T02:44:00.000Z,COP,183464
4868030966108638794,Diners Club / Carte Blanche,purchase,2024-01-10T04:56:00.000Z,USD,155221
4280124246335,JCB 15 digit,purchase,2024-03-05T16:50:00.000Z,COP,71713
3554247185300853,Diners Club / Carte Blanche,purchase,2024-03-09T15:39:00.000Z,USD,198124
2267071483340068,American Express,purchase,2024-03-21T08:00:00.000Z,COP,140047
340575817599699,Mastercard,purchase,2024-01-18T13:46:00.000Z,USD,122416
3571755586922868,VISA 16 digit,purchase,2024-03-01T01:27:00.000Z,COP,183327
4394526434175824,Mastercard,purchase,2024-01-31T16:14:00.000Z,MEX,131581
